id	labels	source	female translation	male translation	neutral translation	variants	all gender neutral pronouns
1.68649E+12	1041125;Positive 1;target_only_gendered_pronoun;name;1 AGME	بهنام چون کاری بهتر برای انجام دادن نداشت، شروع به تمیز کردن اتاقش کرد.	For the lack of something better to do, Behnam started cleaning her room.	For the lack of something better to do, Behnam started cleaning his room.	For the lack of something better to do, Behnam started cleaning their room.		For the lack of something better to do, Behnam started cleaning their room.
1.68649E+12	1041126;name;1 AGME;target_only_gendered_pronoun;Positive 1	تام شروع به تمیز کردن اتاقش کرد چون کار بهتری برای انجام دادن نداشت.	Tom started cleaning her room because she had nothing better to do.	Tom started cleaning his room because he had nothing better to do.	Tom started cleaning their room because they had nothing better to do.		Tom started cleaning their room because they had nothing better to do.
1.68649E+12	1041129;Negative 1B;0 AGMEs;source+target_gendered_noun;name	داوود از زمانی که پسر کوچکی بود، می‌دانست که می‌خواهد یک پلیس شود.			From the time he was a small boy, Davoud knew that he wanted to be a police officer. 		From the time he was a small boy, Davoud knew that he wanted to be a police officer. 
1.68649E+12	1041159;name;target_only_gendered_pronoun;Positive 2;1 AGME;name	یادم می‌آید جک برایم راجع به زمانی می گفت که او و ماری قله فوجی را فتح کرده بودند.	I remember Jack telling me about the time she and Mary had climbed Mt. Fuji.	I remember Jack telling me about the time he and Mary had climbed Mt. Fuji.	I remember Jack telling me about the time they and Mary had climbed Mt. Fuji.		I remember Jack telling me about the time they and Mary had climbed Mt. Fuji.
1.68649E+12	1041161;name;target_only_gendered_pronoun;Positive 2;1 AGME	از جان بابت زمانی که گذاشت، تشکر کردم.	I thanked John for her time.	I thanked John for his time.	I thanked John for their time.		I thanked John for their time.
1.68649E+12	1041191;name;target_only_gendered_pronoun;Positive 2;1 AGME	دشوار می‌شد گفت که حسین در اتاقش است یا نه.	It was difficult to tell if Hossein was in her room.	It was difficult to tell if Hossein was in his room.	It was difficult to tell if Hossein was in their room.		It was difficult to tell if Hossein was in their room.
1.68649E+12	1041423;target_only_gendered_pronoun;Positive 2;name;1 AGME	مینا به آیینه بغلش نگاهی کرد قبل از آنکه از پارکینگ وارد ترافیک شود .	Mina checked her side mirror before pulling out into traffic.	Mina checked his side mirror before pulling out into traffic.	Mina checked their side mirror before pulling out into traffic.		Mina checked their side mirror before pulling out into traffic.
1.68649E+12	1041415;name;target_only_gendered_pronoun;Positive 2;1 AGME	جودی خود را به خاطر مرگ ماری مقصّر می‌دانست.	Judy blamed herself for Mary's death.	Judy blamed himself for Mary's death.	Judy blamed themselves for Mary's death.		Judy blamed themselves for Mary's death.
1.68649E+12	1041432;target_only_gendered_pronoun;Positive 2;1 AGME;name	غلام ادّعا کرد که نمی‌دانسته خانه‌ی ساحلی‌اش برای فعالیت‌های غیرقانونی استفاده می‌شده است.	Gholam claimed that she didn't know her beach house had been used for illegal activities.	Gholam claimed that he didn't know his beach house had been used for illegal activities.	Gholam claimed that they didn't know their beach house had been used for illegal activities.		Gholam claimed that they didn't know their beach house had been used for illegal activities.
1.68649E+12	1041436;name;1 AGME;target_only_gendered_pronoun;Positive 2	تینا نمی‌توانست خود را در حال شلیک به کسی تصوّر کند.	Tina couldn't imagine herself shooting anyone.	Tina couldn't imagine himself shooting anyone.	Tina couldn't imagine themselves shooting anyone.		Tina couldn't imagine themselves shooting anyone.
1.68649E+12	1041434;name;target_only_gendered_pronoun;Positive 2;1 AGME	سپهر از پله‌ها بالا و به خانه‌اش رفت.	Sepehr climbed up the stairs to her apartment.	Sepehr climbed up the stairs to his apartment.	Sepehr climbed up the stairs to their apartment.		Sepehr climbed up the stairs to their apartment.
1.68649E+12	1041451;name;target_only_gendered_pronoun;Positive 2;1 AGME	نوشین تصمیم گرفت کار را خود بدست گیرد.	Nooshin decided to take matters into her own hands.	Nooshin decided to take matters into his own hands.	Nooshin decided to take matters into their own hands.		Nooshin decided to take matters into their own hands.
1.68649E+12	1041479;1 AGME;name;Positive 2;target_only_gendered_pronoun	نانسی نمی‌خواست ماری را به خاطر جرمی که مرتکب نشده بود در زندان ببیند.	Nancy didn't want to see Mary in prison for a crime she didn't commit.	Nancy didn't want to see Mary in prison for a crime he didn't commit.	Nancy didn't want to see Mary in prison for a crime they didn't commit.		Nancy didn't want to see Mary in prison for a crime they didn't commit.
1.68649E+12	1041498;target_only_gendered_pronoun;Positive 2;1 AGME	تیمور که زیاد راجع به دریانوردی نمی‌داند، مگه نه؟	Well, Teimur doesn't know much about sailing, does she?	Well, Teimur doesn't know much about sailing, does he?	Well, Teimur doesn't know much about sailing, do they?		Well, Teimur doesn't know much about sailing, do they?
1.68649E+12	1041511;name;1 AGME;target_only_gendered_pronoun;Positive 2	سهراب دوباره درش را بررسی کرد تا مطمئن شود قفل است.	Sohrab double-checked her door to make sure it was locked.	Sohrab double-checked his door to make sure it was locked.	Sohrab double-checked their door to make sure it was locked.		Sohrab double-checked their door to make sure it was locked.
1.68649E+12	1041512;1 AGME;name;target_only_gendered_pronoun;Positive 2	اکبر چهره‌ی شادمانی روی جلد دفترش نقاشی کرد.	Akbar drew a happy face on the cover of her notebook.	Akbar drew a happy face on the cover of his notebook.	Akbar drew a happy face on the cover of their notebook.		Akbar drew a happy face on the cover of their notebook.
1.68649E+12	1044418;target_only_gendered_pronoun;Positive 2;1 AGME	عمر که چندان راجع به دریا نوردی نمی‌داند، مگه نه؟	Omar doesn't know much about sailing, does she?	Omar doesn't know much about sailing, does he?	Omar doesn't know much about sailing, do they?		Omar doesn't know much about sailing, do they?
1.68649E+12	1044441;Positive 1;target_only_gendered_pronoun;1 AGME	امید کمی به بهبود او هست.	There is little hope that she will recover.	There is little hope that he will recover.	There is little hope that they will recover.		There is little hope that they will recover.
1.68649E+12	1044448;1 AGME;target_only_gendered_pronoun;Positive 1	به عنوان منتقد از همیشه مشهورتر شد.	She became ever more famous as a critic.	He became ever more famous as a critic.	They became ever more famous as a critic.		They became ever more famous as a critic.
1.68649E+12	1044512;name;target_only_gendered_pronoun;Positive 2;1 AGME	اگر در سه روز آینده پاسخ تام به دستمان نرسد، به نظرم باید دوباره برایش نامه بنویسیم.	If we don't receive Tom's reply within the next three days, I think we should write her again.	If we don't receive Tom's reply within the next three days, I think we should write him again.	If we don't receive Tom's reply within the next three days, I think we should write them again.		If we don't receive Tom's reply within the next three days, I think we should write them again.
1.68649E+12	1044491;1 AGME;name;target_only_gendered_pronoun;Positive 2	وقتی امید مقابل تابلوی ایست ایستاد، موتورش خاموش شد.	When Omid stopped at a stop sign, her engine stalled.	When Omid stopped at a stop sign, his engine stalled.	When Omid stopped at a stop sign, their engine stalled.		When Omid stopped at a stop sign, their engine stalled.
1.68649E+12	1044524;2 AGMEs;target_only_gendered_pronoun;Positive 5	او گفت یک دوست است، اما این مرا قانع نکرد.	She said she was a friend, but that didn't convince me.	He said he was a friend, but that didn't convince me.	They said they were friend, but that didn't convince me.	She said he was a friend, but that didn't convince me. | He said she was a friend, but that didn't convince me. | She said they were a friend, but that didn't convince me. | He said they were a friend, but that didn't convince me. | They said he was a friend, but that didn't convince me. | They said she was a friend, but that didn't convince me.	They said they were friend, but that didn't convince me.
