id	labels	source	female translation	male translation	neutral translation	variants	all gender neutral pronouns
1.68617E+12	1 AGME;name;Positive 4;target_only_gendered_noun+pronoun	Toivon, että jäsen Costan työ, hänen mietintönsä ja ne päätelmät, jotka huomenna teemme, tarjoavat puitteet, joissa voimme puuttua näihin ongelmiin.	I hope Mrs. Costa's work, her report and the conclusions we will reach tomorrow will provide a framework within which we can begin to tackle these problems.	I hope Mr. Costa's work, his report and the conclusions we will reach tomorrow will provide a framework within which we can begin to tackle these problems.	I hope Costa's work, their report and the conclusions we will reach tomorrow will provide a framework within which we can begin to tackle these problems.		I hope Costa's work, their report and the conclusions we will reach tomorrow will provide a framework within which we can begin to tackle these problems.
1.68617E+12	Positive 1;target_only_gendered_pronoun;1 AGME	Lisäksi hänen on täytynyt ottaa huomioon monia tarkistuksia.	Furthermore, she has had many amendments to work through.	Furthermore, he has had many amendments to work through.	Furthermore, they have had many amendments to work through.		Furthermore, they have had many amendments to work through.
1.68617E+12	Positive 1;target_only_gendered_pronoun;1 AGME	Hän on ryhmämme puheenjohtajiston kokouksessa.	She is attending a Bureau meeting of our group.	He is attending a Bureau meeting of our group.	They are attending a Bureau meeting of our group.		They are attending a Bureau meeting of our group.
1.68617E+12	Positive 1;target_only_gendered_pronoun;1 AGME	Mutta huomaan, että hänen nimensä ei ole eilisen päivän läsnäololistassa.	But I noticed that she is not listed on yesterday' s attendance register.	But I noticed that he is not listed on yesterday' s attendance register.	But I noticed that they are not listed on yesterday' s attendance register.		But I noticed that they are not listed on yesterday' s attendance register.
1.68617E+12	Positive 1;target_only_gendered_pronoun;1 AGME	Hän oli kuitenkin varmasti paikalla.	She was quite definitely there.	He was quite definitely there.	They were quite definitely there.		They were quite definitely there.
1.68617E+12	Positive 1;target_only_gendered_pronoun;1 AGME	Totuus on, että hän on tavannut kansalaisoikeustaistelijoita ja tehnyt sellaista, mihin vapaasti valitun parlamentin jäsenellä on oikeus.	The truth is that she met civil rights campaigners and that her actions were quite normal for a member of a freely elected parliament.	The truth is that he met civil rights campaigners and that his actions were quite normal for a member of a freely elected parliament.	The truth is that they met civil rights campaigners and that their actions were quite normal for a member of a freely elected parliament.		The truth is that they met civil rights campaigners and that their actions were quite normal for a member of a freely elected parliament.
1.68666E+12	Positive 5;2 AGMEs;target_only_gendered_noun;target_only_gendered_noun+pronoun;name	Arvoisa puhemies, pyydän teitä sydämellisesti varmistamaan, että Kuuban viranomaisia vaaditaan vapauttamaan Pilip ja hänen kannattajansa välittömästi, sillä Kuuban hallituksella ei ole moraalista oikeutta opettaa demokratiaa vapaasti valitun parlamentin jäsenille.	Madam President, I urge you to arrange for a request to be made to the Cuban authorities for Mrs. Pilip and those accompanying her to be released immediately, because the Cuban regime does not have any moral grounds for giving lessons in democracy to members of a freely elected parliament.	Mr. President, I urge you to arrange for a request to be made to the Cuban authorities for Mr. Pilip and those accompanying him to be released immediately, because the Cuban regime does not have any moral grounds for giving lessons in democracy to members of a freely elected parliament.	Honored President, I urge you to arrange for a request to be made to the Cuban authorities for Pilip and those accompanying them to be released immediately, because the Cuban regime does not have any moral grounds for giving lessons in democracy to members of a freely elected parliament.	Mrs. President, I urge you to arrange for a request to be made to the Cuban authorities for Mr.Pilip and those accompanying him to be released immediately, because the Cuban regime does not have any moral grounds for giving lessons in democracy to members of a freely elected parliament. | Honored President, I urge you to arrange for a request to be made to the Cuban authorities for Mr.Pilip and those accompanying him to be released immediately, because the Cuban regime does not have any moral grounds for giving lessons in democracy to members of a freely elected parliament. | Mr. President, I urge you to arrange for a request to be made to the Cuban authorities for Mrs. Pilip and those accompanying her to be released immediately, because the Cuban regime does not have any moral grounds for giving lessons in democracy to members of a freely elected parliament. | Honored President, I urge you to arrange for a request to be made to the Cuban authorities for Mrs. Pilip and those accompanying her to be released immediately, because the Cuban regime does not have any moral grounds for giving lessons in democracy to members of a freely elected parliament. | Mr.President, I urge you to arrange for a request to be made to the Cuban authorities for Pilip and those accompanying them to be released immediately, because the Cuban regime does not have any moral grounds for giving lessons in democracy to members of a freely elected parliament. | Mrs. President, I urge you to arrange for a request to be made to the Cuban authorities for Pilip and those accompanying them to be released immediately, because the Cuban regime does not have any moral grounds for giving lessons in democracy to members of a freely elected parliament.	Honored President, I urge you to arrange for a request to be made to the Cuban authorities for Pilip and those accompanying them to be released immediately, because the Cuban regime does not have any moral grounds for giving lessons in democracy to members of a freely elected parliament.
1.68617E+12	Positive 1;target_only_gendered_pronoun;1 AGME	Kiinnitimme silloin parlamentin puhemiehen huomion tapaukseen, ja hän lupasi tutkia asiaa ja ottaa selvää, minkälaisesta tilanteesta oli kyse, miten mielenosoittajat olivat onnistuneet pääsemään parlamenttiin, ja hän lupasi ryhtyä asianmukaisiin toimiin, jotta tällaisia välikohtauksia enää pääse tapahtumaan.	At the time, we drew the attention of the President to this matter and she promised she would look into it and find out what the circumstances were, how the demonstrators had got into Parliament, and take appropriate steps to ensure that such things did not happen again.	At the time, we drew the attention of the President to this matter and he promised he would look into it and find out what the circumstances were, how the demonstrators had got into Parliament, and take appropriate steps to ensure that such things did not happen again.	At the time, we drew the attention of the President to this matter and they promised they would look into it and find out what the circumstances were, how the demonstrators had got into Parliament, and take appropriate steps to ensure that such things did not happen again.		At the time, we drew the attention of the President to this matter and they promised they would look into it and find out what the circumstances were, how the demonstrators had got into Parliament, and take appropriate steps to ensure that such things did not happen again.
1.68617E+12	Negative 2B;source+target_gendered_noun;0 AGMEs	Kuten tiedetään, Ruotsin hallituksessa on kymmenen miesministeriä ja kymmenen naisministeriä.			Sweden, as you all know, has a cabinet of 10 male and 10 female ministers.		Sweden, as you all know, has a cabinet of 10 male and 10 female ministers.
1.68617E+12	Negative 1B;source+target_gendered_noun;0 AGMEs	Vastapuolella ovat taas sellaiset maat kuin Kreikka ja Italia, joissa naisten osuus on noin 10 prosenttia tai vähemmän.			And of course, at the other end of the spectrum, there are countries such as Greece and Italy, where the proportion of women is below or around 10%.		And of course, at the other end of the spectrum, there are countries such as Greece and Italy, where the proportion of women is below or around 10%.
1.68617E+12	Negative 2B;source+target_gendered_noun;0 AGMEs	Nykyään kun naiset osallistuvat täysimääräisesti tuotantoprosessiin ja Euroopan yliopistoissa naisten osuus on suurempi kuin miesten, heidän sulkemisensa niiden keskusten ulkopuolelle, joissa harjoitetaan politiikkaa ja tehdään päätöksiä, ei ole oikeutettua, kuten ei ole myöskään se, että vastuu perhe-elämän velvoitteista ja kodinhoidosta jää yksinomaan naisten harteille.			Now that women are fully involved in the production process and outnumber men at European universities, there is no excuse to exclude them from policy- and decision-making processes, nor is it right that women should bear the burden of family obligations and home-making alone.		Now that women are fully involved in the production process and outnumber men at European universities, there is no excuse to exclude them from policy- and decision-making processes, nor is it right that women should bear the burden of family obligations and home-making alone.
1.68656E+12	Mixed;target_only_gendered_noun;source+target_gendered_noun;1 AGME;name	Jäsen Karamanou on jo hyväksynyt yhden niistä: ammattia ja perhettä ei pitäisi enää kuvata kaksinkertaiseksi syrjinnäksi, jota vastaan naisten on taisteltava, vaan kaksinkertaiseksi työmääräksi, josta heidän on selviydyttävä ja joista he myös käytännössä selviytyvät.	Mrs. Karamanou has already agreed to one of them: career and family are no longer to be described as a double disadvantage which women have to face, but rather as a twofold burden which they have to cope with and which they can indeed cope with in practice.	Mr. Karamanou has already agreed to one of them: career and family are no longer to be described as a double disadvantage which women have to face, but rather as a twofold burden which they have to cope with and which they can indeed cope with in practice.	Member Karamanou has already agreed to one of them: career and family are no longer to be described as a double disadvantage which women have to face, but rather as a twofold burden which they have to cope with and which they can indeed cope with in practice.		Member Karamanou has already agreed to one of them: career and family are no longer to be described as a double disadvantage which women have to face, but rather as a twofold burden which they have to cope with and which they can indeed cope with in practice.
